"tree" "sp" "Y" "X" "elev" "fullname" "mlim" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "FL" "N" "E" "S" "W" "seedlings" "NFC" "sBA" "GI" "HF" "GI_II" "HF_II" "FL_inst" "GI_Tor" "HF_Tor" "GI_III" "HF_III" "GI_IV"
"1667" "8QPtom4" "Ptom" 5.861222222 117.9583333 11.21179 "Parashorea_tomentella" 50 140 1 1 1 "0" 0 1867.8773 905.1588 NA NA NA NA NA NA 37.3611917885416 380.026302529214 19.5023107055374 162.999131721073 0.139302219325267 1.16427951229338 NA 0.430431096136579 2.43108440777994 0.00179437590044909 0.0143443931797769 0.169997288045302
"1668" "8QPtom6" "Ptom" 5.861555556 117.9582778 17 "Parashorea_tomentella" 50 66 1 1 1 "0" 0 1861.6698 942.0007 NA NA NA NA NA NA 37.3611917885416 380.026302529214 12.4105351987021 88.4643940612726 0.188038412101548 1.34036960698898 NA 0.425843147900249 2.6948378420546 0.00174309345905177 0.0192652396263855 0.215404667019376
"1669" "8QPtom9" "Ptom" 5.861333333 117.9572222 10 "Parashorea_tomentella" 50 70 1 1 1 "0" 0 1744.8439 917.2329 NA NA NA NA NA NA 28.9841867231843 380.026302529214 29.6788339076555 136.958686013756 0.423983341537936 1.95655265733937 NA 0.538925726994989 2.92207890047409 0.00482665195027815 0.0220248092434365 0.528707036633961
"1670" "9HPtom01" "Ptom" 5.859716667 117.943 25 "Parashorea_tomentella" 50 70 1 0 1 "0" 0 170.5749 735.8334 "Prior" 22 13 1 4 40 29.8044314859509 380.026302529214 50.7424920892425 241.177740628633 0.724892744132036 3.44539629469476 "Twice07" 0.766233470052179 3.78478169095575 0.0082314359717908 0.0438505575681465 0.825188689074173
"1671" "9HPtom02" "Ptom" 5.86 117.9427 31 "Parashorea_tomentella" 50 56.5 1 1 1 "0" 0 137.3086 767.1019 NA NA NA NA NA NA 21.0109684351128 380.026302529214 44.0325688155279 393.061292257673 0.779337501159785 6.95683703110925 NA 0.831148351296902 7.37212823328779 0.00902518573704261 0.110749185167356 0.866604212964503
"1672" "9HPtom03" "Ptom" 5.8598 117.9422667 21.6713 "Parashorea_tomentella" 50 83 1 1 1 "0" 0 89.3742 744.9101 NA NA NA NA NA NA 48.1005578886327 380.026302529214 45.3534085087127 248.111596396883 0.546426608538707 2.98929634213113 NA 0.609788815444605 3.50208385270563 0.00612272096073012 0.0381980160558293 0.601540016588551
"1673" "9HPtom04" "Ptom" 5.859316667 117.9426167 29 "Parashorea_tomentella" 50 70 1 1 1 "0" 0 128.2132 691.5396 NA NA NA NA NA NA 53.1679778159218 380.026302529214 43.6251105989013 472.223022629935 0.62321586569859 6.74604318042764 NA 0.669733750350404 7.13127118349505 0.00705378002035119 0.0852525063516156 0.718043244129589
"1674" "9HPtom05" "Ptom" 5.858916667 117.9428833 25 "Parashorea_tomentella" 50 71 1 0 1 "0" 0 157.8034 647.3666 NA NA NA NA NA NA 37.9560733093946 380.026302529214 59.1148910819037 462.025523425028 0.832604099745122 6.50740173838068 NA 0.86866330034265 6.82432154839575 0.00939891277436608 0.0861268555926732 1.12676637291744
"1675" "9HPtom06" "Ptom" 5.858733333 117.94295 17 "Parashorea_tomentella" 50 85 0 0 1 "0" 0 165.222 627.1103 NA NA NA NA NA NA 16.998133032003 380.026302529214 123.390415059174 400.106626325365 1.45165194187264 4.70713678029841 NA 1.4847146341333 5.00741142212885 0.0169946467404253 0.0618525647987378 1.57077320916587
"1676" "9HPtom07" "Ptom" 5.859816667 117.94275 24 "Parashorea_tomentella" 50 77 1 1 1 "0" 0 142.8783 746.8426 NA NA NA NA NA NA 21.0109684351128 380.026302529214 59.2966881557497 336.185274832421 0.770086859165581 4.36604253029118 NA 0.818172403156088 4.7561397694439 0.00960214872808936 0.0550873933908312 0.846416909446392
"1677" "9HPtom10" "Ptom" 5.85835 117.9433667 15.34013 "Parashorea_tomentella" 50 100 1 1 1 "0" 0 211.427 584.8079 NA NA NA NA NA NA 9.94164977907 380.026302529214 254.440308621523 639.399811347865 2.54440308621523 6.39399811347865 NA 2.56750156758232 6.62840100255001 0.0285855745235314 0.0922296136995047 2.72843147095979
"1678" "9HPtom11" "Ptom" 5.858316667 117.9432833 15 "Parashorea_tomentella" 50 100 1 0 1 "0" 0 202.1998 581.1072 NA NA NA NA NA NA 9.94164977907 380.026302529214 255.758637723369 678.123665530792 2.55758637723369 6.78123665530792 NA 2.581722901646 7.02563329531265 0.0286846748989833 0.100477440446898 2.85174074983263
"1679" "9HPtom12" "Ptom" 5.858616667 117.94305 17 "Parashorea_tomentella" 50 89 1 1 1 "0" 0 176.3149 614.2307 NA NA NA NA NA NA 10.7482682232884 380.026302529214 144.824615601123 403.492390290562 1.62724287192273 4.53362236281531 NA 1.65736947261017 4.81545177541757 0.0199742458110015 0.0624942423323726 2.10133338158828
"1680" "9HPtom13" "Ptom" 5.858533333 117.943 22 "Parashorea_tomentella" 50 69 1 1 1 "0" 0 170.7947 605.0083 NA NA NA NA NA NA 10.7482682232884 380.026302529214 136.219274887771 392.773394010288 1.97419238967783 5.69236802913461 NA 2.00469887367236 5.98000851619875 0.0217442632876571 0.0848557379137686 2.39161031919853
"1681" "9HPtom14" "Ptom" 5.858416667 117.9428 24.80342 "Parashorea_tomentella" 50 85 1 0 1 "0" 0 148.6739 592.073 NA NA NA NA NA NA 25.6252176328667 380.026302529214 105.901881577225 718.547866634037 1.24590448914382 8.45350431334161 NA 1.27994022788208 8.77278361579993 0.0140258252839881 0.0962189689070202 1.43138002231503
"1682" "9HPtom15" "Ptom" 5.858633333 117.9423167 22.01604 "Parashorea_tomentella" 50 57 1 0 1 "0" 0 95.1264 615.9369 NA NA NA NA NA NA 16.4820851168174 380.026302529214 72.6150725443842 474.507029103321 1.27394864112955 8.3246847211109 NA 1.32656899727911 8.75891673267297 0.0150077350062143 0.0792711314241581 1.38746484114921
"1683" "9HPtom16" "Ptom" 5.858383333 117.9431167 20 "Parashorea_tomentella" 50 86 0 1 0 "0" 0 183.7427 588.4466 NA NA NA NA NA NA 11.8143285805953 380.026302529214 203.393155066929 894.669971607407 2.36503668682476 10.4031392047373 NA 2.39230757382281 10.6709124837689 0.024973205381496 0.160939160022496 2.4644394591265
"1684" "9HPtom17" "Ptom" 5.858316667 117.9430333 25 "Parashorea_tomentella" 50 110 1 1 1 "0" 0 174.5217 581.0607 NA NA NA NA NA NA 24.2358840308653 380.026302529214 150.874540802195 2308.48167304524 1.37158673456541 20.986197027684 NA 1.39992985559591 21.2654619696559 0.0155186543440332 0.431092047340926 2.07886552274205
"1685" "9HPtom18" "Ptom" 5.8584 117.94225 21 "Parashorea_tomentella" 50 120 1 1 1 "0" 0 87.7852 590.1281 NA NA NA NA NA NA 10.7481824197073 380.026302529214 193.335350961577 538.632382572087 1.61112792467981 4.48860318810073 NA 1.66378540625922 4.93753808886648 0.0206689162046627 0.0538902500637293 1.68388276300618
"1686" "9HPtom19" "Ptom" 5.85865 117.9426333 15 "Parashorea_tomentella" 50 90 1 1 1 "0" 0 130.1748 617.8384 NA NA NA NA NA NA 14.8649928792072 380.026302529214 117.449959853368 340.53838762752 1.30499955392631 3.783759862528 NA 1.34558536454026 4.14031333683578 0.0156479903548615 0.0480521469305805 1.52041009611675
"1687" "9HPtom20" "Ptom" 5.8585 117.9423833 17 "Parashorea_tomentella" 50 63.5 1 0 1 "0" 0 102.5246 601.2085 NA NA NA NA NA NA 16.4820851168174 380.026302529214 103.458741241734 257.65503701622 1.62927151561786 4.05755963805071 NA 1.67727009753196 4.46999686123684 0.0189475131745862 0.0478410777600849 1.72929435773339
"1688" "9HPtom21" "Ptom" 5.858583333 117.9425167 17.21495 "Parashorea_tomentella" 50 79 1 1 1 "0" 0 117.2781 610.4463 NA NA NA NA NA NA 14.8649928792072 380.026302529214 122.001165082094 315.23383965714 1.54431854534296 3.9903017678119 NA 1.5881108202948 4.37117658422656 0.0186209489060853 0.0487142169883462 1.69524180766846
"1689" "9HPtom22" "Ptom" 5.858883333 117.9425333 17.89294 "Parashorea_tomentella" 50 71 0 0 1 "0" 0 119.0603 643.6163 NA NA NA NA NA NA 28.0719119166698 380.026302529214 67.0168559353083 352.01681187608 0.943899379370539 4.95798326586029 NA 0.989862566546945 5.34367854546791 0.0110544410532308 0.064264525903623 1.02820761369661
"1690" "9HPtom23" "Ptom" 5.858316667 117.9422 21 "Parashorea_tomentella" 50 74 1 1 1 "0" 0 82.265 580.9058 NA NA NA NA NA NA 10.7481824197073 380.026302529214 137.253394786224 343.600122132954 1.85477560521925 4.64324489368857 NA 1.90849024247536 5.10683765658075 0.018061765103486 0.0508069796619954 1.91913615393431
"1691" "9HPtom24" "Ptom" 5.8588 117.9419833 17 "Parashorea_tomentella" 50 95 1 0 0 "0" 0 58.1839 634.301 "Once" 9 6 14 10 39 38.7389999924125 380.026302529214 61.773140319009 317.713569386874 0.650243582305358 3.3443533619671 "Once" 0.728056332175514 3.90442365960604 0.00729935250097489 0.0450887868619582 0.711000033077058
"1692" "9HPtom25" "Ptom" 5.85915 117.942 25 "Parashorea_tomentella" 50 140 1 1 0 "0" 0 59.9679 672.9989 NA NA NA NA NA NA 9.22231302550642 380.026302529214 172.384308817804 570.015670868312 1.23131649155574 4.07154050620223 NA 1.30822825267636 4.64177286534589 0.0173089922922905 0.0564566233132458 1.28830055831267
"1693" "9HPtom26" "Ptom" 5.85915 117.9419167 25.72703 "Parashorea_tomentella" 50 63 1 0 1 "0" 0 50.7456 672.9834 NA NA NA NA NA NA 9.22231302550642 380.026302529214 132.750514678385 1450.8732923482 2.10715102664102 23.0297347991778 NA 2.19159394255861 23.6402237046282 0.0169501267146686 0.335299930098617 2.15842025863376
"1694" "9IPtom01" "Ptom" 5.8585 117.9436333 23 "Parashorea_tomentella" 50 98 1 1 1 "0" 0 240.9151 601.441 NA NA NA NA NA NA 19.2396870504813 380.026302529214 124.1175991974 362.976875769605 1.26650611425918 3.70384567111842 NA 1.28697970223195 3.91094792666346 0.0138236212024946 0.0475532004611668 1.35929630602843
"1695" "9IPtom02" "Ptom" 5.858333333 117.9436833 28 "Parashorea_tomentella" 50 80 1 0 1 "0" 0 246.4817 583.0242 NA NA NA NA NA NA 19.2396870504813 380.026302529214 108.075950282605 286.38339325325 1.35094937853256 3.57979241566563 NA 1.36997576477157 3.7790231490968 0.0143390721148097 0.0451100790933873 1.43580187136571
"1696" "9IPtom03" "Ptom" 5.858816667 117.9437667 25 "Parashorea_tomentella" 50 152 1 0 1 "0" 0 255.6253 636.4754 NA 20 29 17 30 96 25.066277924755 380.026302529214 147.039744991974 578.555765350828 0.967366743368249 3.80628792993966 NA 0.988301589727122 4.00861077143022 0.0109356582443289 0.047823357017767 1.05189999460282
"1697" "9IPtom04" "Ptom" 5.859033333 117.9437 30 "Parashorea_tomentella" 50 75 1 0 1 "0" 0 248.2005 660.4168 NA NA NA NA NA NA 25.066277924755 380.026302529214 77.1768119708899 470.466709528056 1.02902415961186 6.27288946037408 NA 1.05235494103173 6.48923448102863 0.0101871964596903 0.0826620780416973 1.12161406624806
"1698" "9IPtom05" "Ptom" 5.859083333 117.9442333 32 "Parashorea_tomentella" 50 100 1 0 1 "0" 0 307.2341 666.0439 "Prior" 5 24 9 7 45 27.6640340285899 380.026302529214 107.398758665606 289.032962445885 1.07398758665606 2.89032962445885 "Twice07" 1.09244220524092 3.06468497471306 0.0115913299233764 0.0347302203973698 1.16802445233782
"1699" "9IPtom06" "Ptom" 5.859233333 117.9444333 24 "Parashorea_tomentella" 50 100 1 1 1 "0" 0 329.3486 682.6646 NA NA NA NA NA NA 13.0285810159959 380.026302529214 175.054779030794 363.724050895631 1.75054779030794 3.63724050895631 NA 1.76872820795332 3.80591052097829 0.0177917374622345 0.0409593278836769 1.85110750718632
"1700" "9IPtom07" "Ptom" 5.85855 117.9442 23 "Parashorea_tomentella" 50 80 1 0 1 "0" 0 303.6465 607.0743 NA NA NA NA NA NA 18.1690327978998 380.026302529214 92.1513363499444 592.710294853456 1.1518917043743 7.4088786856682 NA 1.16705769364663 7.56727135565102 0.0128865720282584 0.11357973001217 1.22365526185584
"1701" "9IPtom08" "Ptom" 5.8587 117.9444667 23 "Parashorea_tomentella" 50 90 1 1 1 "0" 0 333.1456 623.7075 NA NA NA NA NA NA 15.868529616817 380.026302529214 109.204581617051 283.54842442464 1.21338424018946 3.15053804916267 NA 1.2273277747861 3.29449242936626 0.0139829020950709 0.0395205159151376 1.29046646688101
"1702" "9IPtom09" "Ptom" 5.858333333 117.9445167 24 "Parashorea_tomentella" 50 160 1 1 1 "0" 0 338.7495 583.1794 "Prior" 1 2 1 1 5 36.3570515463104 380.026302529214 145.085880128945 574.22890486582 0.906786750805906 3.58893065541138 "Thrice" 0.918629771653534 3.72067887027152 0.0104804343384095 0.0495733009568847 0.979480557524724
"1703" "9IPtom10" "Ptom" 5.858416667 117.9448667 17 "Parashorea_tomentella" 50 82 1 1 0 "0" 0 377.4833 592.4577 NA NA NA NA NA NA 10.4255229629031 380.026302529214 134.061887084687 329.414895072749 1.63490106200838 4.01725481796035 NA 1.64493141827312 4.13006773174725 0.0176632230733351 0.055929480138048 1.72725506965634
"1704" "9IPtom11" "Ptom" 5.8593 117.9451833 14 "Parashorea_tomentella" 50 56 1 0 1 "0" 0 412.3705 690.1749 NA NA NA NA NA NA 10.7481310607957 380.026302529214 113.257127376236 379.449451937744 2.02244870314708 6.77588307031686 NA 2.03644599489127 6.91115059647571 0.0214091005235412 0.0845097423547512 2.15872235473231
"1705" "9IPtom12" "Ptom" 5.858616667 117.94435 20 "Parashorea_tomentella" 50 70 1 0 0 "0" 0 320.241 614.4727 NA NA NA NA NA NA 15.868529616817 380.026302529214 103.043872962138 307.937541201698 1.47205532803054 4.39910773145283 NA 1.48640312702974 4.54843204213214 0.0160384289501283 0.0557462159687692 1.54577196835777
"1706" "9IPtom13" "Ptom" 5.859233333 117.94475 17 "Parashorea_tomentella" 50 60 1 0 1 "0" 0 364.4112 682.7236 NA NA NA NA NA NA 18.1690735179416 380.026302529214 85.0237568076852 403.111866415385 1.41706261346142 6.71853110692308 NA 1.43302965355318 6.86929954102467 0.0164682579692023 0.0671392800170171 1.52328942973323
"1707" "9IPtom14" "Ptom" 5.859466667 117.9447 18 "Parashorea_tomentella" 50 70 1 1 1 "0" 0 358.8322 708.5109 NA NA NA NA NA NA 26.3838981632474 380.026302529214 90.2594209261674 232.78035930915 1.28942029894525 3.32543370441642 NA 1.3081662960771 3.49429571848778 0.0147868655697718 0.039065937527717 1.42079941614766
"1708" "9IPtom15" "Ptom" 5.85995 117.9446833 34.22017 "Parashorea_tomentella" 50 85 1 1 1 "0" 0 356.8933 761.9434 NA NA NA NA NA NA 11.0712157927722 380.026302529214 160.168864767918 396.04427983377 1.88433958550491 4.65934446863259 NA 1.91086666659586 4.87430561153621 0.0228301650841168 0.0557063961748072 2.06556584769327
"1709" "9IPtom16" "Ptom" 5.85995 117.9445833 34 "Parashorea_tomentella" 50 64.4 1 0 1 "0" 0 345.8221 761.9247 NA NA NA NA NA NA 11.0712157927722 380.026302529214 133.542261292081 381.929252756827 2.07363759770312 5.93057845895694 NA 2.10089046609828 6.150080517913 0.0235758180634469 0.0726078836207055 2.22322920935416
"1710" "9IPtom18" "Ptom" 5.859716667 117.9440333 27 "Parashorea_tomentella" 50 95 1 1 1 "0" 0 284.9738 736.0258 NA NA NA NA NA NA 9.94164977913471 380.026302529214 275.088948051246 657.854993654139 2.89567313738153 6.92478940688568 NA 2.92323166638777 7.1541968950939 0.0289026330687995 0.0760655769865184 3.07734439489896
"1711" "9IPtom19" "Ptom" 5.85965 117.9441667 31 "Parashorea_tomentella" 50 100 1 NA NA "DEAD2012" 1 299.7552 728.6802 NA NA NA NA NA NA 12.3640560225429 380.026302529214 227.255991638374 518.474620628723 2.27255991638374 5.18474620628723 NA 2.29791207318303 5.39929838682087 0.022864870236527 0.058070688384387 2.47354427063323
"1712" "9IPtom20" "Ptom" 5.85935 117.9444167 24 "Parashorea_tomentella" 50 120 1 1 0 "0" 0 327.4891 695.5598 NA NA NA NA NA NA 13.0285810159959 380.026302529214 196.255529649587 421.5023163198 1.63546274707989 3.512519302665 NA 1.65493880652402 3.6891120632241 0.0178642639371547 0.0410780775987874 1.74683263708615
"1713" "9IPtom21" "Ptom" 5.8599 117.9444167 32 "Parashorea_tomentella" 50 80 1 1 1 "0" 0 327.3868 756.3659 NA NA NA NA NA NA 11.2236050964473 380.026302529214 143.14985418266 372.651435928639 1.78937317728325 4.65814294910799 NA 1.81693018471909 4.88057046155098 0.0227757646688286 0.0603287962672756 1.91083213578937
"1714" "9IPtom22" "Ptom" 5.859916667 117.9443167 25.81178 "Parashorea_tomentella" 50 60 1 NA NA "DEAD2012" 1 316.3124 758.1899 NA NA NA NA NA NA 11.2236050964473 380.026302529214 112.44503453093 560.746290968067 1.87408390884884 9.34577151613446 NA 1.9027431884289 9.57554973681576 0.0212992014729909 0.113217042341918 1.98836326856902
"1715" "9IPtom23" "Ptom" 5.85975 117.9441167 33 "Parashorea_tomentella" 50 130 1 1 0 "0" 0 294.201 739.7265 NA NA NA NA NA NA 9.94164977913471 380.026302529214 348.263229145616 2310.16258780028 2.67894791650474 17.7704814446176 NA 2.70630759497811 17.9968361429137 0.0294832152608834 0.209111682745042 2.82889577979386
"1716" "9IPtom24" "Ptom" 5.8595 117.9440333 30 "Parashorea_tomentella" 50 60 NA NA 0 "0" 0 285.0141 712.0719 NA NA NA NA NA NA 13.0356862343799 380.026302529214 113.542897869898 1672.29676330962 1.89238163116496 27.871612721827 NA 1.91686362721684 28.0844336488173 0.0212855999610238 0.363220328032526 1.96726877882495
"1717" "9IPtom25" "Ptom" 5.859583333 117.94395 27 "Parashorea_tomentella" 50 80 1 0 1 "0" 0 275.7763 721.2693 NA NA NA NA NA NA 13.0358982110267 380.026302529214 139.217124019103 539.023188893387 1.74021405023878 6.73778986116733 NA 1.76660309602261 6.96301481312865 0.0207514212950641 0.0729279571625092 2.16948126711066
"1718" "9IPtom26" "Ptom" 5.8596 117.9433333 23.31557 "Parashorea_tomentella" 50 54 0 0 1 "0" 0 207.4969 722.9972 NA NA NA NA NA NA 19.6084626817104 380.026302529214 60.8390854605514 188.549042455258 1.12664973075095 3.49164893435663 NA 1.16074328122364 3.77772084800873 0.0108198953950452 0.0422199885511286 1.19670797872005
"1719" "9IPtom27" "Ptom" 5.859483333 117.9434667 25.80465 "Parashorea_tomentella" 50 160 1 1 1 "0" 0 222.2876 710.1237 "Prior" 17 1 3 3 24 48.7029679473796 380.026302529214 117.917872490744 530.015927873182 0.736986703067152 3.31259954920739 "Twice09" 0.767683234128241 3.57576028568327 0.00843995010406405 0.043363432383461 0.95430451420302
"1720" "9IPtom28" "Ptom" 5.859666667 117.9438667 26 "Parashorea_tomentella" 50 50 1 0 1 "0" 0 266.5384 730.4669 NA NA NA NA NA NA 13.0358982110267 380.026302529214 86.8033541923997 237.090765218173 1.73606708384799 4.74181530436346 NA 1.76448263078455 4.98004387364429 0.0189507053352439 0.0542953120924675 1.9027922768478
"1721" "9JPtom" "Ptom" 5.859533333 117.94645 14 "Parashorea_tomentella" 50 100 0 1 1 "0" 0 552.5663 716.2077 NA NA NA NA NA NA 51.8892364655255 380.026302529214 57.6969669401069 315.711493344689 0.576969669401069 3.15711493344689 NA 0.588188915814972 3.2769616610976 0.00657374662862343 0.0382090753453769 0.650942101517971
"1722" "9JPtom1" "Ptom" 5.85825 117.94675 15 "Parashorea_tomentella" 50 90.5 1 1 1 "0" 0 586.0193 574.3829 NA NA NA NA NA NA 29.5270418276215 380.026302529214 45.6648085989112 373.399717624785 0.504583520429958 4.1259637306606 NA 0.507578697565298 4.16744850589854 0.00617981120012688 0.0514185067443272 0.696806485270606
"1723" "9JPtom10" "Ptom" 5.859333333 117.9449667 14 "Parashorea_tomentella" 50 70 1 1 1 "0" 0 388.384 693.8197 NA NA NA NA NA NA 8.25297259473274 380.026302529214 173.772559718547 363.964629170985 2.48246513883638 5.19949470244265 NA 2.4980363455548 5.34614453262707 0.0306189306348999 0.0625973913299073 2.6160884811733
"1724" "9JPtom11" "Ptom" 5.8595 117.9451 15 "Parashorea_tomentella" 50 95 1 1 1 "0" 0 403.1109 712.2706 NA NA NA NA NA NA 23.6075685834494 380.026302529214 122.345457520584 378.631796523718 1.2878469212693 3.9855978581444 NA 1.30445643699981 4.13920608670487 0.0152940604041149 0.0486760432421534 1.48979423317489
"1725" "9JPtom12" "Ptom" 5.859783333 117.9451667 23.37334 "Parashorea_tomentella" 50 93 1 1 1 "0" 0 410.4426 743.6074 NA NA NA NA NA NA 31.4017038407973 380.026302529214 110.614363329167 322.703160693647 1.1894017562276 3.46992645907147 NA 1.20965351797329 3.64774840802068 0.012938545848254 0.0415250828925302 1.73968625196195
"1726" "9JPtom13" "Ptom" 5.86 117.9449833 23 "Parashorea_tomentella" 50 85 1 NA NA "DEAD2012" 1 390.0977 767.5271 NA NA NA NA NA NA 10.7521968071392 380.026302529214 188.121030677956 333.455565541546 2.21318859621125 3.92300665342995 NA 2.23860262749486 4.13237952726749 0.0226883307120413 0.0443517369427851 2.71466265558521
"1727" "9JPtom14" "Ptom" 5.859766667 117.94545 16 "Parashorea_tomentella" 50 110 1 0 1 "0" 0 441.8105 741.8177 NA NA NA NA NA NA 28.8705644844651 380.026302529214 112.112829222459 388.53693287968 1.01920753838599 3.53215393526982 NA 1.03749765568537 3.69943604788386 0.0112068758613899 0.044250627259519 1.18545612093471
