"tree" "sp" "Xm" "Ym" "DBH" "GI" "LGI" "ABN" "sBA" "sBA50" "HFI" "LHFI" "LSD" "FL" "AC" "sAC" "elev" "H" "S" "J" "Ha" "dist" "Ht" "Fsize" "Fcpo" "seedlings"
"1247" "10KPtom9" "Ptom" 709.9663 388.4882 101 32.7881700528563 3.52011074278902 628 3782.56839407369 3770.08134867383 2.95899819147759 1.37599101131095 0.437946000244521 NA 0.551098269508646 0.872649153748209 16 1.88669678465808 7 2.72192809488736 11.8481180860389 0 2.28067714658592 86.3796552643683 100.98498502647 95
"1262" "10NPtom14" "Ptom" 1143.2631 579.0106 70 21.2123634891327 3.10064904778412 628 3782.56839407369 3770.08134867383 2.13926284534784 1.14398800973103 0.281312954767695 NA 0.492954203466405 0.760744831726879 25.22511 1.33217904021012 4 1.92192809488736 8.94095816285469 0 2.15006022448424 86.8356403030311 69.9861754800012 13
"1279" "10OPtom16" "Ptom" 1422.1602 422.8617 120 109.604613725826 4.70596180364155 628 3782.56839407369 3770.08134867383 2.16492177703373 1.15212834029348 0.485937965308734 NA 0.61477763115584 0.807603340546409 10 1.43068533608729 6 1.30226591386645 10.8581106092114 0 1.74949382539366 86.3469686066777 119.995025198993 100
"1291" "10PPtom1" "Ptom" 1666.8224 431.3855 71.5 10.2510739509699 2.42046358640263 628 3782.56839407369 3770.08134867383 4.29294784901355 1.66637534000539 0.339182945025982 NA 0.508196870673829 0.726711262947834 8 1.79175946922805 7 1.63092975357146 14.6013080014245 0 1.86621602358595 86.7708377749242 71.4853955715724 55
"1297" "10QPtom1" "Ptom" 1822.3574 551.9124 115 15.3749673994604 2.79575379064669 628 3782.56839407369 3770.08134867383 6.9798898086647 2.07692460292837 0.738839896768531 NA 0.467131557190007 0.649794168941257 8 1.32088834314932 4 1.20232438392864 12.0421720224545 0 1.96076190945909 87.4642670010253 114.992276270071 4
"1307" "11HPTOM16" "Ptom" 110.3916 313.7744 115 70.9502287950658 4.27597461324584 628 3782.56839407369 3770.08134867383 2.92998206053671 1.36863486112182 0.462812251258125 "Once" 0.5586337327671 0.81466697360982 31.34126 1.43221390436024 5 1.30365727666906 12.2177943030677 0 2.075357862205 88.4889416369172 114.991641306367 40
"1324" "11IPTOM13" "Ptom" 331.7927 328.8872 100 85.3840449459591 4.45880299378001 628 3782.56839407369 3770.08134867383 4.41155819396669 1.68853707245422 0.561538322611629 "Prior" 0.535390901777318 0.869025702677046 15 2.00008522149066 9 1.44275651519994 14.5333773175807 0 2.24160408513171 87.6342810618584 99.9838299086876 46
"1360" "11JPTOM26" "Ptom" 566.0333 391.9305 74 32.9504525009316 3.52490218236748 628 3782.56839407369 3770.08134867383 3.15470858680841 1.42424229030229 0.470027503462619 NA 0.477980965135197 0.897221565933724 23 1.74806734854609 7 2.52192809488736 12.9099832236059 0 2.3452393566951 86.84737643664 73.9840700780474 32
"1382" "11NPtom13" "Ptom" 1261.8326 300.9767 75 45.2433621876143 3.83391793339062 628 3782.56839407369 3770.08134867383 4.2668021027865 1.66142336675312 0.697602181203716 NA 0.48097502274251 0.812987420629286 11 1.56915294620312 6 1.13190458694177 12.1638471584696 0 2.05314278293654 85.4972806990341 74.9830339119362 43
"1404" "11PPtom1" "Ptom" 1639.3983 282.0867 65 7.16795230309376 2.1002182413612 628 3782.56839407369 3770.08134867383 4.19806274545536 1.64828600722289 0.411630353349023 NA 0.58717800147116 0.742124080848911 9 1.67920433160271 7 1.21128988092125 13.1901966211276 0 2.09857331293417 86.1212446593533 64.9887236402374 3
"1436" "12IPtom19" "Ptom" 306.2856 137.2127 103 50.7795360720523 3.94699501468596 628 3782.56839407369 3770.08134867383 1.55779882482342 0.939147054568786 0.328510084641863 NA 0.419253488791158 0.712676416707007 20 1.35178399428965 4 1.95021206491475 8.83403498901639 0 1.88452101984537 86.999073070013 102.985739530532 26
"1463" "12LPtom1" "Ptom" 806.3491 128.8423 63 16.3935459372323 2.85609921426391 628 3782.56839407369 3770.08134867383 5.45572029274155 1.86496660486514 0.654603795399195 NA 0.660983287302422 0.853083374038503 21.23027 1.97156076451042 8 1.22499957859738 12.9320759762753 0 2.28776996645848 85.3572689249452 62.9893872665648 3
"1483" "12NPtom3" "Ptom" 1146.592 71.6826 80 12.2996877585243 2.58774055814944 628 3782.56839407369 3770.08134867383 1.77538086677465 1.02078798706874 0.216215027148976 NA 0.518307797164896 0.813025933765912 4 1.55958115625988 5 2.25 10.0997825622451 0 1.93380999892063 84.8531102575182 79.9812192008725 13
"1485" "12PPtom1" "Ptom" 1500.1096 158.2714 100 23.995073619645 3.21867875023607 628 3782.56839407369 3770.08134867383 2.46676480268356 1.24322182554495 0.318754360349462 NA 0.604877083682971 0.765002329692445 5 1.35178399428965 4 1.95021206491475 9.65727147412183 0 1.92512119079082 85.4268249510499 99.9850692252117 5
"1496" "8HPtom19" "Ptom" 37.3832 936.4543 90 32.9269447553319 3.52420952921665 628 3782.56839407369 3770.08134867383 0.99143161782774 0.688853786031575 0.232151029596231 NA 0.720097355967013 0.86657681778245 19 1.21488965394912 4 1.10584021904759 7.03082026216707 0 1.56915294620312 91.405440479612 89.9807291027883 24
"1527" "8IPtom28" "Ptom" 306.8341 903.7402 90 90.5458767808789 4.5168402322131 628 3782.56839407369 3770.08134867383 1.64226010380209 0.971634650838731 0.562401500502789 "Once" 0.712542625253463 0.884745565006481 29 0.936888307539016 3 0.85279248849004 7.65702534840263 0 1.225238924972 90.5722365779011 89.980628819509 34
"1573" "8KPtom7" "Ptom" 661.1995 852.7445 70 27.514962980595 3.35042896636445 628 3782.56839407369 3770.08134867383 2.90476085093592 1.36219653965853 0.415347530934904 NA 0.683810725575906 0.810707471742559 14 1.16851840574309 4 1.06363128994281 9.99970196898139 0 1.31301059204033 89.0261598038806 69.9874158451508 0
"1623" "8NPtom4" "Ptom" 1211.0737 853.6755 93 41.8241442886007 3.75710206242504 628 3782.56839407369 3770.08134867383 3.79054217158328 1.5666435932395 0.494813194579968 NA 0.472763623418807 0.712841822938436 30.19327 1.67458956699991 6 1.20796103191758 13.211028622269 0 2.33896854031468 88.372509757032 92.9810987685142 50
"1638" "8OPtom6" "Ptom" 1403.0559 804.251 110 42.9914131651903 3.7839944595364 628 3782.56839407369 3770.08134867383 2.19556965853446 1.16176536881739 0.329944602560532 NA 0.557693420545465 0.738729108007136 28.32565 1.84622021932163 7 1.68050206461815 11.3582135143704 0 2.02622962299529 88.2091385710985 109.989032714537 15
"1696" "9IPtom03" "Ptom" 255.6253 636.4754 152 147.068806839121 4.99767707680159 628 3782.56839407369 3770.08134867383 2.83049282746603 1.34299347049316 0.593741838938913 NA 0.756067287323464 0.91721063487934 25 1.67262544615032 6 1.52248929254024 12.7537442480434 0 1.82916037016772 89.4760562610499 151.999819481003 96
"1735" "9JPtom7" "Ptom" 403.2133 651.4646 105 94.4017872644398 4.55809731270684 628 3782.56839407369 3770.08134867383 2.55553834144928 1.2685064839844 0.534226134011189 "Once" 0.677281088691385 0.906110563244496 19 1.35797785498732 5 1.23608471250003 10.2852451254673 0 1.62861983033282 88.9199371235334 104.985736010084 47
"1748" "9KPtom19" "Ptom" 674.4307 668.5054 80 100.547351625777 4.62052520817649 628 3782.56839407369 3770.08134867383 4.28697296659802 1.66524586405659 0.86060513620189 NA 0.750857878181173 0.855379387053177 17 1.72457457167808 7 0.9625033947336 12.6592255304291 0 1.90402576610195 87.8817947775552 79.9819675928112 0
"1788" "9OPtom4" "Ptom" 1484.5659 620.1279 110 49.1463506642944 3.91494574335131 628 3782.56839407369 3770.08134867383 1.62602212421104 0.965470200906439 0.28302227058316 NA 0.504095183504111 0.757191929167585 7 1.47507631105469 5 2.12808527889139 7.9220274097021 0 2.04493117484959 87.440286731576 109.98946944022 103
"1814" "10LSACU1" "Sacu" 944.1736 464.4312 57.5 15.8770993565738 2.82595763533625 97 711.22995177499 706.113742474913 3.48785945096434 1.50137585109997 0.405032454529711 NA 0.487410548448882 0.747856939913441 30.94677 1.69773359137439 6 1.54534371123103 12.647881222555 0 1.90082557593094 97.3637586198076 57.497187211946 35
"1823" "10MSacu4" "Sacu" 1091.7107 516.2743 90 23.4602794609529 3.19705055541669 97 711.22995177499 706.113742474913 2.78171006818337 1.33017630632024 0.338796880761481 NA 0.475295060056321 0.767165309988426 30 1.49417513828931 5 1.36005682232151 10.6631010949557 0 2.27811796231103 97.747803138191 89.9820473995975 91
"1825" "10NSacu1" "Sacu" 1289.0323 582.9432 121.2 17.4656026647631 2.91590968599358 97 711.22995177499 706.113742474913 2.6765553088272 1.30197625642163 0.29938581966514 NA 0.524697867662551 0.753488593841578 26.89976 2.13833305950803 9 3.08496250072116 12.9996296360884 0 2.18779592884747 98.4014146298818 121.189704724798 42
"1832" "10QSacu4" "Sacu" 1853.244 469.0472 80 6.48914792143651 2.01345502889971 97 711.22995177499 706.113742474913 1.45382114859358 0.897646462049021 0.119117487035801 NA 0.41860779165402 0.654555499421496 19 1.32966134885476 4 1.91829583405449 9.30901788055716 0 2.18703290677101 99.7814810337792 79.9881660926121 5
"1836" "11HSACU2" "Sacu" 42.0408 357.8823 112 7.2812371452781 2.11399237091699 97 711.22995177499 706.113742474913 2.37308556347768 1.21582792293171 0.200366125832346 NA 0.611673134910226 0.651525037551059 24 2.00755630743784 8 1.82735650069205 12.7977501676461 0 2.2025210748202 95.9987995377542 111.986309707005 24
"1844" "11OSacu3" "Sacu" 1432.338 297.2125 132 47.0466366687278 3.87217213647794 97 711.22995177499 706.113742474913 2.12441761883169 1.13924790384696 0.322515818765228 NA 0.614295298973005 0.811920564852296 6 1.64341771979318 6 2.37095059445467 10.4997010318358 0 1.90803683450907 99.5262274256355 131.994640640556 7
"1846" "11PSacu1" "Sacu" 1525.3447 292.9483 66 1140.00395772699 7.03966381850373 97 711.22995177499 706.113742474913 10.214566642655 2.41721352635667 2.47212716791728 NA 0.65820076218429 0.801957813657706 6.13753 1.78902216229094 7 1.29050670078879 14.8289927975701 0 1.99047854262386 99.7171066818373 65.9951807405621 17
"1849" "11QSacu1" "Sacu" 1727.3785 342.9202 165 10.1330793812706 2.40992080098888 97 711.22995177499 706.113742474913 2.62662356133899 1.28830206702885 0.292818116712594 NA 0.557592229721199 0.742692802149246 7 1.43068533608729 6 1.30226591386645 10.7700435946919 0 2.19035308282649 99.9005419436875 164.999892301729 2
"1851" "12JSacu1" "Sacu" 475.9306 203.8322 130 7.96034909647559 2.19280918788808 97 711.22995177499 706.113742474913 3.85870183593911 1.58077129028497 0.338084776066067 NA 0.613757911096192 0.65791205162854 22 1.41417546405698 6 1.28723798071787 12.3032684846467 0 1.746435847176 97.1932389501012 129.99492538689 17
"1856" "12LSacu1" "Sacu" 924.5936 42.4392 170 4.94730365851679 1.78293795021067 97 711.22995177499 706.113742474913 6.18324755901742 1.97175158707032 0.404100744709273 NA 0.604128742499519 0.763041199728467 5 1.6094379124341 6 1.46497352071793 11.8107139620947 0 1.93380999892063 98.919735402097 169.999960079287 20
"1857" "12MSacu1" "Sacu" 1027.9226 42.614 100 4.21544976015543 1.65162532829206 97 711.22995177499 706.113742474913 2.13247266415741 1.14182268122404 0.192041094009489 NA 0.59772150618166 0.789034859949034 11 0.600166073159646 3 0.865856617457224 6.835978591432 0 1.24682964154851 99.2108426942837 99.9807946929853 0
"1859" "12NSacu2" "Sacu" 1306.5068 71.9538 82.8 5.7615645330868 1.91125430308255 97 711.22995177499 706.113742474913 2.59333822904008 1.27908163925339 0.187375166857022 NA 0.58056107086628 0.827593579846333 4.6174 1.74786809746676 7 1.59097810528386 13.5403244012651 0 2.23433580780551 99.7997644423041 82.7864933728301 1
"1864" "12PSacu3" "Sacu" 1635.3506 201.496 120 22.6687736366003 3.16415661130915 97 711.22995177499 706.113742474913 4.04498318549092 1.61839432089435 0.389425710278353 NA 0.585637598575333 0.795798308979372 21 2.13833305950803 9 3.08496250072116 15.0022212957765 0 2.51558339334683 100.031334612385 119.988199785078 39
"1870" "12QSacu2" "Sacu" 1752.3297 137.2036 44.6 4.48114441627772 1.70131391424409 97 711.22995177499 706.113742474913 3.98956409737848 1.60734855071296 0.386896192126667 NA 0.608144180541432 0.779983741820286 55 1.63172943065121 8 1.17704397883654 10.9292247672364 0 1.9903539518568 100.196898323312 44.5995777273059 20
"1873" "8MSacu3" "Sacu" 1085.6598 820.2957 120 62.2092139068764 4.1464500801923 97 711.22995177499 706.113742474913 3.4421327026073 1.49113459954363 0.486231361059662 NA 0.567568761551856 0.773734895537102 26.42686 2.17618566156031 10 1.98084955357507 15.5177280337557 0 2.28217409573392 97.1685699487859 119.989775374351 81
"1875" "8MSacu5" "Sacu" 972.9769 891.9667 140 7.89703412736846 2.18571797708403 97 711.22995177499 706.113742474913 5.94687224413392 1.93829152146448 0.460846477716292 NA 0.623912958388481 0.769037061693907 21 1.83027035364005 8 1.13721091040534 12.9253313774385 0 1.95459551885316 96.6871184832271 139.998056425009 3
"1880" "8OSacu1" "Sacu" 1371.6629 820.7812 110 10.9550652263126 2.4811550568814 97 711.22995177499 706.113742474913 4.20656950431445 1.64992119442612 0.342846439363746 NA 0.539264886319969 0.705600829741367 29.9126 1.79175946922805 7 1.63092975357146 14.5029439290829 0 2.1498020496118 98.2508898220114 109.983717487715 0
"1881" "8OSacu2" "Sacu" 1434.3566 848.5271 112 11.7459712167405 2.54521523867054 97 711.22995177499 706.113742474913 3.49384478005011 1.50270863379194 0.318557870388515 NA 0.567969906347563 0.682287427070925 39 1.76776147228933 7 1.60908583539736 12.5739779329735 0 2.01016265863961 98.4113375781706 111.984634357297 10
"1884" "8PSacu1" "Sacu" 1631.1899 837.1923 68.8 2.46982851471019 1.24410517334571 97 711.22995177499 706.113742474913 3.92851759933975 1.59503825304926 0.175686393678311 NA 0.462542799983088 0.616715098837814 20 1.66746193342929 6 2.40563906222957 12.831047607774 0 2.04231612444961 98.8947122563387 68.7936765381146 5
"1888" "9KSacc2" "Sacu" 763.0412 644.7011 78 1171.31187351794 7.0667330384219 97 711.22995177499 706.113742474913 5.7904623820924 1.915519036762 2.32719847976089 NA 0.709597036307682 0.74821563506584 21.83086 1.9834932100422 9 1.232413623861 14.4604151036997 0 2.12062307168868 96.3530281271006 77.9872434069536 1
"1889" "9LSACU1" "Sacu" 883.0696 589.6256 77.8 9.60199346456668 2.36104204613142 97 711.22995177499 706.113742474913 3.15039104412237 1.42320255730284 0.29331426732895 NA 0.458679976326173 0.750706651353518 37 1.67698777432242 6 1.5264600547619 10.8129511408503 0 2.17473083929047 96.7945140634787 77.7875643264817 35
"1893" "9MSacu6" "Sacu" 1072.9801 678.3927 112 15.5318577925553 2.80528929466205 97 711.22995177499 706.113742474913 6.05968422855053 1.95440032367067 0.511764521033389 NA 0.550754633713325 0.777589051378959 35 1.77213938843753 6 2.55665670746282 13.8907936951316 0 2.09472904752765 97.3189871920003 111.985142906728 176
"1900" "9NSacu6" "Sacu" 1259.1924 767.1541 102 37.4108983086073 3.64834122944719 97 711.22995177499 706.113742474913 3.33018344992792 1.46560990830583 0.437649900402557 NA 0.415951486030092 0.749628227805799 25 1.51570795208571 5 1.37965683409865 11.9663873906566 0 2.14545863305621 97.9278513154754 101.981103075579 2
"1911" "10NSaga2" "Saga" 1285.4207 538.7143 50.5 0.0584185507513536 0.056775860829932 37 131.29942491283 120.805492286209 4.76843197574792 1.75240028895162 0.00897907439206735 NA 0.534402906949224 0.17660284811783 28 2.58230634431397 14 3.72548055699787 17.1825480878507 0 2.49859039197295 65.6557525765539 50.4869757482236 9
"1916" "10QSaga1" "Saga" 1754.9154 425.885 63.6 0.188941005005677 0.173062999156956 37 131.29942491283 120.805492286209 2.00361676310187 1.09981715023144 0.0149119564823056 NA 0.438372448888604 0.268778247106308 6 0.562335144618808 2 0.811278124459133 6.78197556565984 255.602262295407 1.76776147228933 65.5240101476723 NA 0
"1917" "11HSAGA1" "Saga" 163.9178 302.8086 60 0.0272413423516544 0.0268769007601321 37 131.29942491283 120.805492286209 3.55193118920031 1.51555158010176 0.00463240640472529 NA 0.565550796882622 0.327111028692677 16 1.64591683001747 7 1.18727802419094 12.24814608826 0 2.07487452842191 65.9253078250376 59.9834557446618 0
"1922" "11LSAGA2" "Saga" 938.9247 294.9018 87.2 0.182016340478813 0.16722174332051 37 131.29942491283 120.805492286209 5.23733546119846 1.83055308176353 0.0624664590771661 NA 0.759975741662108 0.203878400222662 35.98216 0.905128074325727 6 0.823883078372488 7.13016280214262 0 1.38526810802556 65.8821340355783 87.1905005889386 0
"1926" "11QSaga1" "Saga" 1699.8571 250.7424 50 0.451763374273095 0.372778937745648 37 131.29942491283 120.805492286209 3.25515699496071 1.44813165792769 0.0622350828513099 NA 0.605928865333934 0.267325187846606 23 1.79309401341105 8 1.29344392049791 10.9203058689437 132.570339428773 2.26404926016656 65.568379873164 NA 0
"1927" "12KSaga1" "Saga" 750.9115 176.6567 72 0.160325545949699 0.148700608805461 37 131.29942491283 120.805492286209 7.30627552064215 2.11701131593726 0.0581745281850906 NA 0.73018367483679 0.233138744647744 31.42409 1.34308306348123 5 0.968829637593165 11.3991609323112 0 1.54595580824096 65.9474188500049 71.9830358037158 15
"1937" "12QSaga1" "Saga" 1844.5036 186.4973 65.3 1.86892107528026 1.0539360271333 37 131.29942491283 120.805492286209 8.73404937685911 2.27562998401593 0.491434927941112 NA 0.656727901365172 0.344468836863575 66 1.50854898864412 6 0.93731418713916 13.2070363203808 0 1.75420311664763 65.533149431466 65.2821747011589 0
"1938" "12QSaga2" "Saga" 1813.8836 106.5982 50 1.83372981643951 1.04159380025209 37 131.29942491283 120.805492286209 6.26184636980157 1.98263411741193 0.352596282361871 NA 0.608882026016098 0.340300303391319 69 1.26327165229902 5 0.9112578740337 11.9131248318746 0 1.56631580910291 65.5512921153227 49.9873381822958 0
"1939" "12QSaga3" "Saga" 1792.277 155.6979 79 2.80203665414964 1.33553688477454 37 131.29942491283 120.805492286209 6.02689558790115 1.94974501339768 0.374061031950568 NA 0.628676911347733 0.326278742898062 76 1.61679107237419 8 1.00456877515018 13.2169503705814 0 1.8787133308642 65.5519783588144 78.9861846077462 0
"1945" "10HSalm01" "Salm" 97.1189 523.8097 120 0.635580465270077 0.491997765972901 29 202.310555829916 199.090423359986 5.35836321466509 1.84977098804551 0.11039532809505 NA 0.728129678226848 0.644294255229063 28.96107 1.93697790292434 9 1.39723420743022 14.4940351716883 0 2.10865313671919 99.4801439345085 119.989354621847 9
