"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife" "seedlings" "Sum_FF2" "Sum_FF3"
"4204" "11OSpar3" "Spar" "Emergent" 5.85571 117.9535 605555.5222 647344.0935 605251.4832 647283.4085 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 72.5 0 0 0 "0" 0 1333.8069 294.8339 13.5881106565996 NA NA NA NA 0.000261132407514594 0 0.187422215953097 0.00238300008988067
"4205" "11OSpar4" "Spar" "Emergent" 5.85573 117.95465 605682.8388 647346.521 605378.7998 647285.836 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 102.8 1 0 0 "0" 0 1461.1235 297.2614 7.72582145479662 0 1 1 0 10567.84 2 0.0751539052023018 0.000785654725346154
"4206" "11PSpar1" "Spar" "Emergent" 5.85661 117.95589 605819.9577 647444.0445 605515.9187 647383.3595 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 100 1 0 0 "0" 0 1598.2424 394.7849 25.770549762734 NA NA NA NA 10000 0 0.25770549762734 0.00265070019753083
"4207" "11PSpar2" "Spar" "Emergent" 5.85613 117.95616 605849.9406 647391.0281 605545.9016 647330.3431 6.48511 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 83 1 0 0 "0" 0 1628.2253 341.7685 23.1539135208825 NA NA NA NA 6889.00000831693 0 0.278962813504609 0.00320754743647839
"4208" "11PSpar3" "Spar" "Emergent" 5.8565 117.95635 605870.9065 647431.97 605566.8675 647371.285 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 1 0 0 "0" 0 1649.1912 382.7104 78.5773309153206 NA NA NA NA 8100.75628633775 0 0.873081454614674 0.00835677933363075
"4209" "11PSpar4" "Spar" "Emergent" 5.85662 117.95638 605874.2053 647445.2424 605570.1663 647384.5574 9 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 110 1 0 0 "0" 0 1652.49 395.9828 97.4542442201209 NA NA NA NA 12100.7585962098 0 0.885947674728371 0.00953481699250766
"4210" "11PSpar5" "Spar" "Emergent" 5.85587 117.95621 605855.5252 647362.2928 605551.4862 647301.6078 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 65 1 NA NA "DEAD2014" 1 1633.8099 313.0332 14.8010641265955 NA NA NA NA 4225.00000831682 0 0.227708678870701 0.00245680257570797
"4211" "12HSpar1" "Spar" "Emergent" 5.85485 117.9431167 604406.1142 647247.0737 604102.0752 647186.3887 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 0 0 1 "0" 0 184.3989 197.8141 9.31239015156572 NA NA NA NA 4.87531564157899e-27 0 0.103471001684064 0.00109194682196131
"4212" "12HSpar2" "Spar" "Emergent" 5.853683333 117.9430333 604397.0973 647118.0758 604093.0583 647057.3908 17 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 110 1 0 0 "0" 0 175.382 68.8162 10.2329497414622 NA NA NA NA 12100.0000000001 0 0.0930268158314745 0.00107268037163843
"4213" "12HSpar3" "Spar" "Emergent" 5.853733333 117.9426167 604350.9648 647123.5262 604046.9258 647062.8412 17 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 1 1 0 "0" 0 129.2495 74.2666 10.7581456181703 NA NA NA NA 6400.00000000012 0 0.134476820227129 0.00138241765769669
"4214" "12HSpar4" "Spar" "Emergent" 5.853483333 117.9422667 604312.2615 647095.8221 604008.2225 647035.1371 18 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 86 1 0 0 "0" 0 90.5462 46.5625 7.59354682173174 NA NA NA NA 7396.00000000003 0 0.0882970560666482 0.000975200587418967
"4215" "12HSpar5" "Spar" "Emergent" 5.854666667 117.9418 604260.3722 647226.5605 603956.3332 647165.8755 35 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 1 0 0 "0" 0 38.6569 177.3009 24.9846733123301 NA NA NA NA 14400.0002344117 0 0.208205610936084 0.00212948479931721
"4216" "12HSpar6" "Spar" "Emergent" 5.8545 117.94165 604243.7961 647208.1065 603939.7571 647147.4215 36.29084 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 108 0 0 0 "0" 0 22.0808 158.8469 30.7829750501345 NA NA NA NA 0.000441955857345656 0 0.285027546760505 0.00257053455447495
"4217" "12HSpar7" "Spar" "Emergent" 5.854866667 117.9419167 604273.2554 647248.6934 603969.2164 647188.0084 24 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 100 1 0 0 "0" 0 51.5401 199.4338 24.5573976375107 NA NA NA NA 10000.0002344117 0 0.245573976375107 0.00219965318144618
"4218" "12ISpar1" "Spar" "Emergent" 5.854016667 117.9442833 604535.4271 647155.1605 604231.3881 647094.4755 23.95447 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 92.4 1 0 0 "0" 0 313.7118 105.9009 5.21438676455742 0 0 1 0 8537.76 1 0.0564327571921799 0.000627079397857637
"4219" "12JSpar1" "Spar" "Emergent" 5.854333333 117.9463333 604762.3305 647190.5519 604458.2915 647129.8669 29.75578 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 70 1 0 0 "0" 0 540.6152 141.2923 5.98927220674406 NA NA NA NA 4900 0 0.0855610315249151 0.00100232698964356
"4220" "12KSpar1" "Spar" "Emergent" 5.8548 117.9468667 604821.298 647242.2445 604517.259 647181.5595 24.12161 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 100 1 0 0 "0" 0 599.5827 192.9849 9.85079866838603 4 3 0 0 10000 7 0.0985079866838603 0.00123481681636275
"4221" "12MSpar1" "Spar" "Emergent" 5.85345 117.9512333 605304.9916 647093.81 605000.9526 647033.125 12 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 61 0 0 0 "0" 0 1083.2763 44.5504 1.86268269525996 NA NA NA NA 7.71316423784483e-53 0 0.0305357818895076 0.000321265843795834
"4222" "12NSpar1" "Spar" "Emergent" 5.854861111 117.9528889 605488.0246 647250.1283 605183.9856 647189.4433 4.99982 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 70 1 0 0 "0" 0 1266.3093 200.8687 4.29554705031994 17 17 0 0 4900 34 0.0613649578617134 0.000623503646571789
"4223" "12NSpar2" "Spar" "Emergent" 5.85375 117.9528889 605488.233 647127.2876 605184.194 647066.6026 5.50335 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 150 1 0 0 "0" 0 1266.5177 78.028 5.77243694527025 0 0 0 0 22500 0 0.0384829129684683 0.000417911891596705
"4224" "12NSpar3" "Spar" "Emergent" 5.853888889 117.9526667 605463.6063 647142.601 605159.5673 647081.916 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 53.5 0 0 0 "0" 0 1241.891 93.3414 11.6359784854346 NA NA NA NA 1.49522703610234e-05 0 0.217494924961395 0.00162281182871206
"4225" "12NSpar4" "Spar" "Emergent" 5.85425 117.9528611 605485.0613 647182.5607 605181.0223 647121.8757 3 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 50 0 0 0 "0" 0 1263.346 133.3011 5.25539659668724 NA NA NA NA 1.61759625137354e-13 0 0.105107931933745 0.000970224912615864
"4226" "12OSpar1" "Spar" "Emergent" 5.8545 117.9539444 605604.9504 647210.4035 605300.9114 647149.7185 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 130 1 1 0 "0" 0 1383.2351 161.1439 6.99916084536121 0 1 0 0 16900 1 0.0538396988104709 0.00057141928739706
"4227" "12OSpar2" "Spar" "Emergent" 5.854527778 117.9541111 605623.4012 647213.5059 605319.3622 647152.8209 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 60 0 1 0 "0" 0 1401.6859 164.2463 25.4477685966422 NA NA NA NA 0.0181920337879809 0 0.424129476610704 0.00341500876841289
"4228" "12QSpar1" "Spar" "Emergent" 5.854777778 117.9566944 605909.3605 647241.6316 605605.3215 647180.9466 26 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 180 1 0 0 "0" 0 1687.6452 192.372 9.26062172025476 0 1 0 0 32400 1 0.0514478984458598 0.000558138891987469
"4229" "12QSpar2" "Spar" "Emergent" 5.854444444 117.9571389 605958.6355 647204.8631 605654.5965 647144.1781 48 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 77.3 0 0 1 "0" 0 1736.9202 155.6035 6.67152985830724 NA NA NA NA 4.32256469804388e-15 0 0.0863069839367042 0.000680316991878902
"4230" "8HSpar1" "Spar" "Emergent" 5.860516667 117.9430333 604395.8283 647873.5443 604091.7893 647812.8593 21.49967 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 1 0 0 "0" 0 174.113 824.2847 19.6284668113673 NA NA NA NA 14400 0 0.163570556761395 0.00156542314769414
"4231" "8HSpar2" "Spar" "Emergent" 5.8601 117.94265 604353.4697 647827.4078 604049.4307 647766.7228 32 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 1 0 0 "0" 0 131.7544 778.1482 21.5529926853893 NA NA NA NA 14400 0 0.179608272378244 0.00180176602082104
"4232" "8HSpar3" "Spar" "Emergent" 5.860766667 117.9416333 604240.7851 647900.9231 603936.7461 647840.2381 25 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 80.5 1 0 0 "0" 0 19.0698 851.6635 4.60585278034685 0 1 0 0 6480.25 1 0.0572155624887808 0.000564724178504826
"4233" "8ISpar1" "Spar" "Emergent" 5.859916667 117.9447 604580.4637 647807.5209 604276.4247 647746.8359 35 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 75 0 0 0 "0" 0 358.7484 758.2613 66.5735361821705 NA NA NA NA 0.0756430981880796 0 0.887647149095606 0.00856683509057055
"4234" "8ISpar2" "Spar" "Emergent" 5.860066667 117.9446333 604573.0513 647824.0919 604269.0123 647763.4069 31 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 139.5 1 0 0 "0" 0 351.336 774.8323 96.8088711203936 NA NA NA NA 19460.3576638479 0 0.693970402296728 0.0066526442996187
"4235" "8ISpar3" "Spar" "Emergent" 5.8602 117.94455 604563.8042 647838.8172 604259.7652 647778.1322 26 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 130 1 1 0 "0" 0 342.0889 789.5576 84.0873370999122 NA NA NA NA 16900.1057310078 0 0.646825669999325 0.0055069253075032
"4236" "8ISpar4" "Spar" "Emergent" 5.8601 117.9438167 604482.6376 647827.625 604178.5986 647766.94 27 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 110 1 1 0 "0" 0 260.9223 778.3654 43.6120957378991 NA NA NA NA 12100.000200079 0 0.396473597617264 0.00434609572109493
"4237" "8ISpar5" "Spar" "Emergent" 5.860416667 117.94365 604464.123 647862.6035 604160.084 647801.9185 25 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 156.5 1 1 0 "0" 0 242.4077 813.3439 56.9410302297091 NA NA NA NA 24492.2575958106 0 0.363840448752135 0.00442171818951475
"4238" "8ISpar6" "Spar" "Emergent" 5.860233333 117.9436333 604462.3082 647842.3316 604158.2692 647781.6466 28 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 65 1 0 0 "0" 0 240.5929 793.072 45.782436831325 NA NA NA NA 4225.0077958221 0 0.704345182020385 0.0055506058351711
"4239" "8ISpar7" "Spar" "Emergent" 5.860866667 117.9447 604580.2869 647912.5495 604276.2479 647851.8645 28 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 65.8 0 0 0 "0" 0 358.5716 863.2899 7.88708910963934 NA NA NA NA 1.54435520897566e-19 0 0.119864576134336 0.0011467082162181
"4240" "8JSpar1" "Spar" "Emergent" 5.860883333 117.9459 604713.1382 647914.6159 604409.0992 647853.9309 21.10094 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 125 0 0 0 "0" 0 491.4229 865.3563 8.58843225187412 NA NA NA NA 3.23502885485116e-41 0 0.068707458014993 0.000716653355932596
"4241" "8KSpar1" "Spar" "Emergent" 5.8602 117.9477167 604914.3964 647839.4084 604610.3574 647778.7234 15 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 75 0 0 1 "0" 0 692.6811 790.1488 9.18106199790698 NA NA NA NA 1.25665000013649e-12 0 0.122414159972093 0.00131467121265175
"4242" "8KSpar2" "Spar" "Emergent" 5.86005 117.94715 604851.6838 647822.719 604547.6448 647762.034 14.92783 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 1 0 0 "0" 0 629.9685 773.4594 11.9728684180361 NA NA NA NA 8100.00000003226 0 0.133031871311512 0.00139919500579545
"4243" "8KSpar3" "Spar" "Emergent" 5.861483333 117.9471333 604849.5674 647981.1801 604545.5284 647920.4951 19 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 95 1 1 0 "0" 0 627.8521 931.9205 4.73387376762434 0 0 0 0 9025 0 0.0498302501855193 0.000531537789828584
"4244" "8LSPAR1" "Spar" "Emergent" 5.861333333 117.94975 605139.2956 647965.0864 604835.2566 647904.4014 20 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 115 1 1 0 "0" 0 917.5803 915.8268 10.8853928089587 0 0 0 0 13225 0 0.0946555896431193 0.00101585184006848
"4245" "8LSPAR2" "Spar" "Emergent" 5.861066667 117.94925 605083.9894 647935.5111 604779.9504 647874.8261 20 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 93 1 0 0 "0" 0 862.2741 886.2515 17.6379224837067 NA NA NA NA 8649.00000003962 0 0.189655080469964 0.0018186712965258
"4246" "8LSPAR3" "Spar" "Emergent" 5.8612 117.9489333 605048.902 647950.1926 604744.863 647889.5076 14 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 120 1 0 1 "0" 0 827.1867 900.933 38.2341976034422 NA NA NA NA 14400.0036505991 0 0.318618313362019 0.0034898067624332
"4247" "8LSPAR4" "Spar" "Emergent" 5.861366667 117.9488333 605037.7996 647968.6 604733.7606 647907.915 14 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 1 NA NA "DEAD2014" 1 816.0843 919.3404 30.8737856079853 NA NA NA NA 8100.00365055943 0 0.343042062310947 0.00305575265972626
"4248" "8LSPAR5" "Spar" "Emergent" 5.861616667 117.9488333 605037.7528 647996.2391 604733.7138 647935.5541 14 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 95 0 1 0 "0" 0 816.0375 946.9795 22.5687837241111 NA NA NA NA 4.0903144494187e-05 0 0.237566144464327 0.00246139908609037
"4249" "8MSpar1" "Spar" "Emergent" 5.860116667 117.9503 605200.415 647830.6791 604896.376 647769.9941 23 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 80 1 0 0 "0" 0 978.6997 781.4195 28.8649251474507 NA NA NA NA 6400.03717282046 0 0.360811564343133 0.00443166803742924
"4250" "8MSpar2" "Spar" "Emergent" 5.86025 117.9502167 605191.1677 647845.4043 604887.1287 647784.7193 17 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 79.7 1 NA NA "DEAD2014" 1 969.4524 796.1447 28.0744317853953 NA NA NA NA 6352.12717282046 0 0.352251339841848 0.00429785033730566
"4251" "8MSpar3" "Spar" "Emergent" 5.861583333 117.9501167 605179.8469 647992.7943 604875.8079 647932.1093 25 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 57.3 0 0 0 "0" 0 958.1316 943.5347 6.34329344725472 NA NA NA NA 1.08197311493363e-11 0 0.11070320152277 0.00110156441479531
"4252" "8NSpar1" "Spar" "Emergent" 5.861333333 117.9525667 605451.1384 647965.6152 605147.0994 647904.9302 28 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 0 0 0 "0" 0 1229.4231 916.3556 21.1921204744403 NA NA NA NA 2.5315609197339e-09 0 0.17660100395367 0.0018074232739095
"4253" "8NSpar2" "Spar" "Emergent" 5.861433333 117.9526667 605462.1908 647976.6896 605158.1518 647916.0046 23.45873 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 110 0 0 0 "0" 0 1240.4755 927.43 16.4078458979893 NA NA NA NA 8.00385046890585e-14 0 0.149162235436266 0.00152880266484407
"4254" "8NSpar3" "Spar" "Emergent" 5.860983333 117.9524167 605434.5972 647926.8921 605130.5582 647866.2071 29 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 100 1 1 0 "0" 0 1212.8819 877.6325 15.8474700441372 NA NA NA NA 10000.0000000057 0 0.158474700441372 0.00165400826730062
"4255" "8NSpar4" "Spar" "Emergent" 5.860033333 117.9525167 605445.8468 647821.8821 605141.8078 647761.1971 27 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 0 0 "0" 0 1224.1315 772.6225 11.7258723311557 NA NA NA NA 8100 0 0.130287470346175 0.00143084308726959
"4256" "8NSpar5" "Spar" "Emergent" 5.86075 117.9527 605466.0058 647901.1488 605161.9668 647840.4638 32 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 95 1 1 1 "0" 0 1244.2905 851.8892 20.1739628039442 NA NA NA NA 9025.00000000566 0 0.212357503199413 0.00213206934783864
"4257" "8NSpar6" "Spar" "Emergent" 5.860466667 117.9533 605532.4864 647869.9373 605228.4474 647809.2523 26.58821 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 130 1 1 1 "0" 0 1310.7711 820.6777 28.7313231682447 NA NA NA NA 16900.0000000001 0 0.221010178217267 0.0022752910419683
"4258" "8OSpar1" "Spar" "Emergent" 5.860283333 117.9533667 605539.9054 647849.6811 605235.8664 647788.9961 23 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 50 0 0 0 "0" 0 1318.1901 800.4215 22.4684658121136 NA NA NA NA 0.00208480900001299 0 0.449369316242272 0.00396828962596848
"4259" "8OSpar2" "Spar" "Emergent" 5.8609 117.9533 605532.405 647917.8452 605228.366 647857.1602 29 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 1 0 0 "0" 0 1310.6897 868.5856 59.7961182320598 NA NA NA NA 14400.0001894245 0 0.498300985267165 0.00500014195371728
"4260" "8OSpar3" "Spar" "Emergent" 5.861066667 117.9534667 605550.8294 647936.3027 605246.7904 647875.6177 29 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 110 1 0 0 "0" 0 1329.1141 887.0431 281.870585378716 NA NA NA NA 12160.9140505702 0 2.56245986707923 0.0277680075709278
"4261" "8OSpar4" "Spar" "Emergent" 5.861066667 117.9535333 605558.2029 647936.3152 605254.1639 647875.6302 31 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 1 0 "0" 0 1336.4876 887.0556 458.717877447992 NA NA NA NA 8306.09586916083 0 5.09686530497768 0.051319188305416
"4262" "8OSpar5" "Spar" "Emergent" 5.86105 117.9535833 605563.7416 647934.482 605259.7026 647873.797 32.70309 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 92.8 1 0 0 "0" 0 1342.0263 885.2224 339.244587479747 NA NA NA NA 8759.44760286628 0 3.65565288232486 0.0391077295508215
"4263" "8OSpar6" "Spar" "Emergent" 5.861183333 117.9537333 605580.3234 647949.2511 605276.2844 647888.5661 31 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 83 1 0 0 "0" 0 1358.6081 899.9915 46.0223661493681 NA NA NA NA 6889.00173880079 0 0.554486339149014 0.00571983796986762
"4264" "8PSpar1" "Spar" "Emergent" 5.860944444 117.9558889 605819.0197 647923.2464 605514.9807 647862.5614 37 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 57.5 0 0 0 "0" 0 1597.3044 873.9868 18.4596676037608 NA NA NA NA 4.6031982840899e-10 0 0.321037697456709 0.00338920673541457
"4265" "8PSpar10" "Spar" "Emergent" 5.861555556 117.9555833 605785.071 647990.7514 605481.032 647930.0664 31.4503 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 68.8 0 NA NA "DEAD2014" 1 1563.3557 941.4918 73.6100056667988 NA NA NA NA 1.16967055639378 0 1.06991287306394 0.0132378097911327
"4266" "8PSpar11" "Spar" "Emergent" 5.861555556 117.9556944 605797.3711 647990.7723 605493.3321 647930.0873 31 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 75 1 0 0 "0" 0 1575.6558 941.5127 62.2567303026098 NA NA NA NA 5626.0451454347 0 0.830089737368131 0.00977845282128639
"4267" "8PSpar12" "Spar" "Emergent" 5.861666667 117.9556667 605794.2834 648003.0512 605490.2444 647942.3662 31 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 0 1 "0" 0 1572.5681 953.7916 56.8560778264965 NA NA NA NA 8101.04210501828 0 0.631734198072184 0.008226279687796
"4268" "8PSpar13" "Spar" "Emergent" 5.861444444 117.9566389 605901.9597 647978.6664 605597.9207 647917.9814 17.07708 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 1 0 "0" 0 1680.2444 929.4068 44.5279904021822 NA NA NA NA 8100.09319871095 0 0.494755448913135 0.00503231793696438
"4269" "8PSpar2" "Spar" "Emergent" 5.860638889 117.9555833 605785.2436 647889.4076 605481.2046 647828.7226 28.49581 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 135 1 0 0 "0" 0 1563.5283 840.148 40.9264749228757 NA NA NA NA 18225.0000000245 0 0.303159073502783 0.00334551742087601
"4270" "8PSpar3" "Spar" "Emergent" 5.8605 117.9551944 605742.2137 647873.9792 605438.1747 647813.2942 12 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 81.8 0 0 1 "0" 0 1520.4984 824.7196 27.7688094580554 NA NA NA NA 3.1824282172366e-06 0 0.339471998264736 0.00365827264878001
"4271" "8PSpar4" "Spar" "Emergent" 5.860333333 117.9554167 605766.8564 647855.5949 605462.8174 647794.9099 25 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 70 1 0 1 "0" 0 1545.1411 806.3353 32.1851557822992 NA NA NA NA 4900.00000222233 0 0.459787939747131 0.00436189065044843
"4272" "8PSpar5" "Spar" "Emergent" 5.860194444 117.9556667 605794.5607 647840.287 605490.5217 647779.602 15 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 103.9 1 0 1 "0" 0 1572.8454 791.0274 302.683061923707 NA NA NA NA 10902.1643607281 0 2.91321522544472 0.0252359229204852
"4273" "8PSpar6" "Spar" "Emergent" 5.860138889 117.9556944 605797.6379 647834.1502 605493.5989 647773.4652 15.05538 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 1 0 0 "0" 0 1575.9226 784.8906 307.425660696275 NA NA NA NA 14506.9543586158 0 2.56188050580229 0.0250893380199622
"4274" "8PSpar7" "Spar" "Emergent" 5.86025 117.9566111 605899.1071 647846.6072 605595.0681 647785.9222 11 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 99.9 0 0 1 "0" 0 1677.3918 797.3476 37.5385767681622 NA NA NA NA 3.02260222506131e-06 0 0.375761529210833 0.00419898114431538
"4275" "8PSpar8" "Spar" "Emergent" 5.860666667 117.9561667 605849.828 647892.5887 605545.789 647831.9037 21.87646 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 0 1 "0" 0 1628.1127 843.3291 24.3699306215579 1 1 0 1 8100 3 0.270777006906199 0.00276800307711493
"4276" "8PSpar9" "Spar" "Emergent" 5.861388889 117.9557778 605806.6359 647972.3619 605502.5969 647911.6769 30 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 64.9 1 1 0 "0" 0 1584.9206 923.1023 25.8451827846376 NA NA NA NA 4212.01304170126 0 0.398230859547574 0.00468615799440423
"4277" "8QSpar1" "Spar" "Emergent" 5.86075 117.9568333 605923.6132 647901.9276 605619.5742 647841.2426 18.00428 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 120 1 1 0 "0" 0 1701.8979 852.668 24.2585800716155 NA NA NA NA 14400 0 0.202154833930129 0.00225524295104057
"4278" "8QSpar2" "Spar" "Emergent" 5.860277778 117.9568889 605929.8578 647849.7307 605625.8188 647789.0457 17 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 61 1 0 0 "0" 0 1708.1425 800.4711 15.352077885817 NA NA NA NA 3721 0 0.251673407964214 0.00253434043109296
"4279" "8QSpar3" "Spar" "Emergent" 5.860472222 117.9573611 605982.0996 647871.317 605678.0606 647810.632 11 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 82 0 1 0 "0" 0 1760.3843 822.0574 14.7412669041054 NA NA NA NA 4.83448650600002e-14 0 0.179771547611041 0.00193618546645677
"4280" "8QSpar4" "Spar" "Emergent" 5.860805556 117.9575278 606000.4924 647908.2008 605696.4534 647847.5158 17.87495 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 60.8 0 0 0 "0" 0 1778.7771 858.9412 8.52988568353277 NA NA NA NA 4.39782484943659e-20 0 0.140294172426526 0.00146180803955965
"4281" "8QSpar5" "Spar" "Emergent" 5.8615 117.958 606052.6398 647985.0656 605748.6008 647924.3806 19 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 110 1 0 0 "0" 0 1830.9245 935.806 7.18401549582263 2 0 0 0 12100 2 0.0653092317802058 0.000693779991199843
